order_id,side,price,quantity
2633,B,99.87,72
2634,B,95.51,863
2635,B,97.27,730
2636,B,91.76,257
2637,S,108.98,297
2638,S,91.97,869
2639,S,100.46,75
2640,S,99.83,433
2641,S,102.16,93
2642,B,92.53,754
2643,B,108.61,598
2644,B,106.12,294
2645,S,96.64,300
2646,B,109.03,267
2647,S,108.50,574
2648,B,92.09,299
2649,B,109.21,891
2650,S,94.80,42
2651,B,90.55,253
2652,S,103.14,876
2653,B,100.71,868
2654,B,99.42,441
2655,S,106.38,568
2656,S,103.66,59
2657,B,106.23,442
2658,B,102.90,801
2659,S,91.47,791
2660,B,108.48,355
2661,B,101.18,726
2662,S,104.83,316
2663,S,97.28,190
2664,B,103.99,691
2665,B,90.09,158
2666,S,107.72,349
2667,S,100.10,85
2668,S,90.22,196
2669,S,99.45,163
2670,S,99.31,635
2671,S,105.59,126
2672,S,104.54,384
2673,S,94.25,768
2674,B,90.58,331
2675,S,90.89,785
2676,B,91.88,767
2677,B,97.25,675
2678,B,94.13,155
2679,S,92.39,98
2680,S,100.15,181
2681,B,98.71,55
2682,B,101.69,967
2683,B,92.68,538
2684,S,95.66,538
2685,S,90.20,253
2686,S,108.16,261
2687,B,93.19,147
2688,S,103.92,812
2689,S,93.05,351
2690,B,100.56,361
2691,S,97.53,824
2692,S,96.05,641
2693,S,102.10,547
2694,S,93.97,96
2695,B,105.23,40
2696,S,97.87,812
2697,S,96.30,155
2698,S,94.04,218
2699,S,98.60,276
2700,B,98.64,22
2701,S,105.68,651
2702,B,99.63,649
2703,B,91.73,51
2704,B,96.94,946
2705,S,97.69,399
2706,S,106.37,996
2707,B,91.62,672
2708,B,103.57,365
2709,B,96.10,929
2710,B,98.93,511
2711,S,103.04,428
2712,B,95.49,973
2713,B,90.06,452
2714,S,105.74,939
2715,S,109.39,846
2716,B,95.79,477
2717,S,94.34,105
2718,B,104.57,827
2719,S,100.93,57
2720,B,96.24,568
2721,S,94.00,694
2722,S,107.01,870
2723,B,101.79,681
2724,B,95.11,267
2725,B,107.83,919
2726,B,91.59,682
2727,S,102.32,685
2728,B,100.94,387
2729,B,91.29,364
2730,S,92.80,603
2731,B,104.31,843
2732,B,97.32,993
2733,S,96.83,109
2734,S,91.66,973
2735,S,109.07,743
2736,B,95.27,36
2737,S,93.58,430
2738,B,96.71,637
2739,B,100.76,41
2740,B,100.60,990
2741,S,93.34,796
2742,S,92.92,384
2743,S,107.73,464
2744,B,102.96,757
2745,S,95.59,985
2746,S,102.03,526
2747,S,100.99,473
2748,B,94.24,702
2749,S,103.26,723
2750,S,109.74,585
2751,B,105.25,211
2752,B,107.43,970
2753,S,107.79,977
2754,B,91.96,469
2755,S,94.74,941
2756,S,102.38,166
2757,B,109.88,436
2758,S,100.94,704
2759,S,99.88,115
2760,S,106.50,361
2761,B,96.00,795
2762,S,101.29,146
2763,S,99.70,814
2764,B,100.88,433
2765,B,106.54,976
2766,B,91.83,820
2767,S,93.73,444
2768,S,108.44,715
2769,B,103.01,480
2770,S,92.10,15
2771,B,99.64,524
2772,B,94.44,246
2773,B,106.19,662
2774,B,92.99,186
2775,S,102.51,203
2776,B,93.65,630
2777,B,100.09,347
2778,S,102.69,483
2779,S,102.13,39
2780,B,94.95,407
2781,B,97.31,168
2782,S,91.26,186
2783,S,90.87,127
2784,S,97.20,18
2785,S,98.12,346
2786,B,90.61,461
2787,S,98.56,494
2788,B,94.46,634
2789,S,99.82,55
2790,B,108.09,773
2791,S,104.54,611
2792,S,101.65,512
2793,S,106.25,405
2794,B,96.38,582
2795,B,101.03,800
2796,B,97.03,302
2797,S,95.33,98
2798,S,105.70,679
2799,S,104.25,32
2800,S,105.64,651
2801,B,103.02,581
2802,B,93.72,29
2803,B,105.67,914
2804,B,95.20,701
2805,S,95.58,259
2806,S,91.24,288
2807,S,109.87,94
2808,S,91.59,888
2809,B,103.90,77
2810,S,100.23,824
2811,B,98.80,7
2812,B,104.32,223
2813,B,95.53,935
2814,S,109.09,504
2815,S,105.68,627
2816,S,103.43,294
2817,S,100.12,422
2818,B,91.59,75
2819,S,107.89,533
2820,B,95.93,10
2821,S,98.91,514
2822,B,92.72,190
2823,B,97.60,967
2824,B,103.65,123
2825,S,99.76,456
2826,B,99.76,537
2827,B,92.91,52
2828,S,106.79,154
2829,B,101.29,886
2830,B,93.91,349
2831,S,102.21,995
2832,B,96.46,159
2833,B,96.40,863
2834,S,101.25,795
2835,B,95.47,89
2836,S,97.58,18
2837,B,93.79,699
2838,S,107.17,177
2839,S,95.69,368
2840,S,104.63,560
2841,B,108.45,590
2842,B,94.59,219
2843,B,99.47,717
2844,B,93.38,721
2845,B,107.78,512
2846,B,104.19,744
2847,S,108.94,631
2848,B,90.32,306
2849,S,99.07,335
2850,B,108.98,227
2851,S,93.46,824
2852,S,110.00,195
2853,S,102.75,235
2854,S,94.62,931
2855,B,106.53,495
2856,B,96.25,891
2857,B,103.54,841
2858,B,104.13,111
2859,S,101.10,656
2860,B,101.07,397
2861,S,91.55,80
2862,B,94.34,452
2863,B,109.45,69
2864,B,109.83,536
2865,B,94.96,907
2866,B,106.96,986
2867,S,102.12,6
2868,B,92.57,986
2869,S,100.79,116
2870,B,95.41,934
2871,S,98.44,227
2872,B,95.59,995
2873,S,107.05,710
2874,S,107.05,55
2875,B,103.77,930
2876,B,93.78,546
2877,S,91.63,204
2878,S,106.65,18
2879,B,96.87,461
2880,B,99.74,330
2881,B,106.18,551
2882,B,102.89,617
2883,B,94.80,110
2884,B,90.73,380
2885,S,99.64,834
2886,S,107.12,937
2887,S,95.17,791
2888,S,105.66,40
2889,B,95.03,811
2890,B,96.13,474
2891,B,98.98,552
2892,S,100.42,181
2893,B,109.03,876
2894,S,92.93,425
2895,S,97.13,837
2896,B,96.18,313
2897,S,95.59,418
2898,S,98.86,669
2899,B,97.08,534
2900,B,90.89,364
2901,B,98.31,1000
2902,S,95.95,909
2903,B,90.98,161
2904,S,103.17,546
2905,B,97.12,139
2906,S,99.61,900
2907,S,104.30,975
2908,S,91.63,778
2909,B,92.35,780
2910,B,91.56,440
2911,S,102.22,207
2912,S,105.58,200
2913,S,100.02,241
2914,B,100.84,946
2915,S,102.65,888
2916,S,102.99,464
2917,S,103.46,103
2918,S,101.39,497
2919,B,101.12,480
2920,S,106.37,396
2921,B,98.99,31
2922,S,107.61,459
2923,S,96.41,634
2924,B,95.38,113
2925,S,92.08,354
2926,S,90.51,14
2927,B,103.35,565
2928,B,96.59,996
2929,S,94.26,364
2930,S,106.45,649
2931,B,97.82,184
2932,B,99.85,615
2933,S,105.69,609
2934,S,98.71,367
2935,B,106.58,476
2936,B,91.68,856
2937,S,100.76,504
2938,B,96.98,598
2939,B,91.86,302
2940,B,103.03,793
2941,B,91.57,81
2942,B,90.92,633
2943,B,104.96,458
2944,B,109.59,216
2945,S,95.38,561
2946,B,95.87,842
2947,B,106.29,685
2948,B,97.83,2
2949,S,93.52,763
2950,S,102.56,340
2951,S,91.38,660
2952,B,93.57,541
2953,S,96.09,132
2954,S,108.93,578
2955,B,104.09,895
2956,B,98.40,532
2957,S,103.44,841
2958,B,100.71,484
2959,S,93.98,920
2960,B,103.72,899
2961,S,105.72,524
2962,B,100.49,76
2963,B,103.48,222
2964,B,91.21,809
2965,B,105.04,760
2966,B,109.15,211
2967,S,99.78,391
2968,S,102.27,586
2969,S,104.65,544
2970,B,102.06,390
2971,B,90.86,932
2972,B,106.17,509
2973,S,107.56,112
2974,S,104.91,446
2975,S,103.29,838
2976,S,102.52,756
2977,S,91.45,791
2978,S,109.79,638
2979,B,105.31,894
2980,S,99.28,647
2981,B,107.45,423
2982,S,100.73,777
2983,S,90.13,161
2984,B,96.85,132
2985,B,102.93,936
2986,B,108.15,793
2987,S,99.47,556
2988,B,92.73,120
2989,B,106.33,362
2990,S,105.27,438
2991,S,96.13,425
2992,B,98.34,823
2993,B,94.96,673
2994,B,97.97,613
2995,S,104.23,669
2996,S,99.61,336
2997,B,99.99,346
2998,B,103.26,88
2999,B,95.78,468
3000,B,107.74,554
3001,B,97.57,177
3002,B,93.15,394
3003,S,92.52,309
3004,B,106.57,844
3005,S,105.12,952
3006,B,98.63,302
3007,B,94.34,763
3008,S,94.77,881
3009,B,99.86,453
3010,S,92.87,264
3011,B,108.90,163
3012,B,105.65,651
3013,S,98.14,667
3014,B,99.47,433
3015,B,90.05,34
3016,S,105.33,59
3017,B,93.50,53
3018,B,101.05,108
3019,S,95.28,607
3020,B,101.17,582
3021,B,95.30,973
3022,B,103.39,743
3023,B,94.99,170
3024,B,106.40,746
3025,S,96.68,276
3026,B,106.90,111
3027,B,95.43,142
3028,S,94.50,458
3029,S,108.80,159
3030,B,97.62,420
3031,S,103.31,998
3032,S,98.01,942
3033,S,92.20,39
3034,S,102.75,173
3035,B,98.66,109
3036,S,101.47,30
3037,S,109.31,348
3038,S,108.98,234
3039,S,106.90,768
3040,B,109.00,699
3041,B,106.71,434
3042,B,98.14,409
3043,B,103.32,777
3044,S,95.37,300
3045,S,91.80,857
3046,S,100.05,443
3047,B,100.77,881
3048,B,104.82,829
3049,S,95.82,745
3050,B,90.08,593
3051,S,92.22,24
3052,S,108.02,32
3053,S,90.95,797
3054,B,104.39,286
3055,B,100.21,34
3056,B,95.59,383
3057,B,95.72,303
3058,B,105.44,18
3059,B,98.08,376
3060,B,108.68,640
3061,S,109.91,829
3062,S,94.91,62
3063,B,96.01,977
3064,B,93.24,499
3065,S,109.85,740
3066,B,105.43,651
3067,S,99.85,625
3068,B,108.96,797
3069,S,92.90,782
3070,S,106.07,870
3071,S,90.96,929
3072,S,92.32,732
3073,S,93.96,59
3074,B,97.44,398
3075,S,104.21,690
3076,B,101.63,595
3077,B,94.04,123
3078,S,109.33,548
3079,B,96.12,245
3080,S,92.75,982
3081,S,100.28,533
3082,S,99.42,909
3083,S,94.52,271
3084,S,103.85,281
3085,B,94.98,82
3086,B,108.09,234
3087,B,101.69,181
3088,B,101.92,163
3089,S,94.72,20
3090,S,94.05,310
3091,S,106.97,12
3092,B,98.18,70
3093,S,107.82,344
3094,S,98.22,351
3095,B,96.57,763
3096,S,101.39,176
3097,B,106.31,144
3098,B,97.66,800
3099,B,91.57,436
3100,S,96.70,441
3101,S,104.85,132
3102,S,92.22,566
3103,B,99.73,50
3104,B,100.23,162
3105,B,101.03,461
3106,B,94.92,943
3107,S,94.64,750
3108,B,106.96,508
3109,B,102.92,953
3110,B,103.08,940
3111,B,104.19,615
3112,S,98.15,303
3113,S,107.81,433
3114,S,92.48,648
3115,B,105.05,925
3116,B,101.78,50
3117,S,97.60,133
3118,S,98.59,424
3119,S,102.71,883
3120,B,90.72,536
3121,S,90.47,779
3122,S,91.13,538
3123,B,102.83,287
3124,B,109.28,146
3125,S,101.00,391
3126,S,104.97,165
3127,B,103.05,195
3128,B,97.89,150
3129,B,103.58,319
3130,B,104.08,476
3131,S,93.98,208
3132,S,96.16,15
3133,B,94.02,429
3134,B,104.61,445
3135,B,93.69,238
3136,S,97.09,163
3137,B,106.44,439
3138,S,96.73,262
3139,B,97.26,7
3140,B,102.67,848
3141,S,97.50,684
3142,S,97.53,217
3143,B,96.44,221
3144,S,103.14,7
3145,B,100.21,787
3146,B,102.49,460
3147,B,100.55,932
3148,B,94.31,253
3149,B,96.96,82
3150,S,105.05,345
3151,S,101.42,14
3152,S,92.70,152
3153,B,104.38,519
3154,S,101.46,31
3155,B,97.07,252
3156,B,99.72,584
3157,S,90.51,635
3158,S,109.25,919
3159,B,106.27,808
3160,B,103.70,310
3161,B,99.80,228
3162,S,104.55,431
3163,S,97.69,431
3164,B,101.64,113
3165,S,96.51,441
3166,S,100.70,747
3167,S,108.65,874
3168,S,93.52,913
3169,S,97.42,761
3170,S,99.74,608
3171,B,104.20,92
3172,B,102.73,112
3173,S,109.61,548
3174,B,95.47,154
3175,B,98.38,336
3176,B,91.03,442
3177,S,98.78,90
3178,S,93.26,746
3179,S,95.99,544
3180,S,95.75,125
3181,B,96.29,141
3182,B,101.06,687
3183,B,100.71,871
3184,S,101.76,746
3185,B,93.26,17
3186,S,102.50,85
3187,S,91.45,887
3188,S,102.65,996
3189,S,92.02,539
3190,S,107.51,490
3191,B,96.32,801
3192,S,103.27,186
3193,S,106.99,345
3194,S,92.60,198
3195,S,92.44,722
3196,B,93.97,600
3197,S,90.99,744
3198,B,103.08,907
3199,B,103.37,277
3200,S,108.32,321
3201,S,94.37,751
3202,S,94.51,163
3203,B,107.20,538
3204,B,106.85,369
3205,B,94.22,983
3206,S,91.24,707
3207,B,92.22,600
3208,B,102.07,69
3209,S,109.48,567
3210,B,95.86,967
3211,S,106.53,808
3212,B,104.22,216
3213,S,100.62,683
3214,B,107.11,756
3215,S,94.60,519
3216,S,106.51,574
3217,B,106.13,485
3218,S,108.53,13
3219,S,108.66,413
3220,S,95.98,915
3221,S,104.83,442
3222,B,92.01,150
3223,S,94.74,935
3224,B,108.62,240
3225,S,94.64,8
3226,B,107.31,617
3227,B,97.45,256
3228,B,104.06,169
3229,S,106.76,136
3230,B,99.20,165
3231,S,92.42,826
3232,B,94.18,76
3233,B,106.12,231
3234,S,92.30,641
3235,S,104.10,158
3236,B,102.48,673
3237,B,97.52,2
3238,B,94.58,48
3239,S,91.39,731
3240,B,95.00,801
3241,S,100.76,255
3242,S,107.12,865
3243,S,97.82,193
3244,B,95.44,656
3245,S,100.24,747
3246,S,96.42,625
3247,B,101.66,629
3248,S,105.71,513
3249,B,102.84,230
3250,B,103.64,591
3251,S,101.12,371
3252,S,101.27,309
3253,S,90.15,92
3254,B,99.55,730
3255,S,108.33,111
3256,S,102.28,186
3257,S,107.37,887
3258,S,105.80,502
3259,B,106.92,292
3260,S,97.73,562
3261,B,101.53,315
3262,B,96.65,171
3263,B,95.43,313
3264,B,99.58,701
3265,B,91.76,838
3266,S,106.75,1000
3267,B,91.69,797
3268,B,91.98,18
3269,S,92.50,525
3270,B,93.43,245
3271,B,102.32,195
3272,S,91.91,930
3273,B,103.39,555
3274,B,95.95,752
3275,B,102.24,377
3276,B,90.60,45
3277,S,90.36,178
3278,S,97.62,404
3279,S,109.29,872
3280,S,105.21,691
3281,S,107.02,449
3282,B,92.43,899
3283,B,94.23,118
3284,S,106.28,88
3285,B,99.83,271
3286,S,94.93,659
3287,S,93.92,927
3288,S,107.54,36
3289,S,109.78,185
3290,S,96.96,295
3291,B,96.20,766
3292,S,99.67,887
3293,B,108.43,834
3294,B,96.47,282
3295,S,108.01,888
3296,S,98.71,674
3297,B,105.34,492
3298,S,92.78,399
3299,B,97.35,596
3300,B,90.30,374
3301,B,105.99,734
3302,S,95.21,542
3303,S,99.05,832
3304,S,97.95,219
3305,B,99.81,553
3306,B,90.18,141
3307,B,106.10,723
3308,B,98.98,605
3309,B,96.52,568
3310,S,103.25,767
3311,S,100.41,975
3312,B,92.81,287
3313,B,96.22,500
3314,B,97.00,812
3315,S,105.17,972
3316,B,104.25,319
3317,B,105.18,262
3318,S,109.45,595
3319,S,103.95,287
3320,S,93.15,224
3321,B,96.63,619
3322,B,91.54,111
3323,S,100.90,307
3324,S,93.49,765
3325,B,96.29,607
3326,B,95.92,85
3327,S,102.04,659
3328,S,108.48,10
3329,B,104.20,759
3330,B,98.04,427
3331,B,96.65,761
3332,B,95.58,470
3333,S,107.23,76
3334,S,100.87,564
3335,B,108.06,905
3336,S,96.35,191
3337,S,109.59,4
3338,S,102.52,882
3339,B,93.96,744
3340,S,96.45,626
3341,B,94.76,25
3342,B,107.91,988
3343,S,102.10,725
3344,S,92.44,23
3345,S,105.25,838
3346,S,92.14,267
3347,S,101.06,694
3348,S,91.73,684
3349,B,97.59,599
3350,B,102.39,875
3351,B,108.89,460
3352,S,104.76,37
3353,S,99.68,889
3354,B,100.59,819
3355,B,95.68,40
3356,S,95.82,815
3357,B,97.48,10
3358,S,105.77,323
3359,B,104.63,962
3360,S,107.17,31
3361,S,109.05,987
3362,B,101.17,219
3363,S,105.48,742
3364,B,101.92,750
3365,S,94.20,377
3366,S,95.51,650
3367,B,106.67,327
3368,S,102.42,990
3369,B,100.17,588
3370,B,93.51,580
3371,S,95.77,977
3372,B,99.96,195
3373,S,107.44,127
3374,B,100.25,808
3375,B,108.78,192
3376,S,107.40,745
3377,B,104.66,435
3378,B,100.01,867
3379,B,103.11,928
3380,S,91.82,643
3381,B,92.50,339
3382,B,108.10,548
3383,S,97.40,210
3384,S,94.77,421
3385,S,91.30,264
3386,B,99.01,66
3387,B,93.66,749
3388,B,105.19,311
3389,S,95.57,70
3390,S,106.38,358
3391,S,108.44,835
3392,B,103.72,453
3393,B,107.09,672
3394,S,101.17,651
3395,S,103.85,742
3396,B,92.12,870
3397,S,103.21,231
3398,S,97.29,649
3399,B,90.95,868
3400,S,105.90,591
3401,B,96.97,637
3402,S,103.27,135
3403,S,90.78,923
3404,S,103.28,606
3405,B,90.88,830
3406,S,98.52,818
3407,B,107.83,867
3408,B,90.08,374
3409,B,94.77,368
3410,S,108.20,55
3411,B,91.36,869
3412,S,105.54,521
3413,B,98.05,899
3414,B,99.91,948
3415,B,99.14,614
3416,B,104.07,744
3417,B,107.35,710
3418,B,101.21,555
3419,B,97.04,985
3420,B,101.15,312
3421,S,105.41,235
3422,B,107.10,995
3423,B,96.13,791
3424,S,91.50,663
3425,B,107.28,323
3426,S,106.51,832
3427,B,90.88,216
3428,B,97.20,625
3429,S,92.01,567
3430,B,91.09,293
3431,S,103.70,962
3432,B,95.65,405
3433,S,99.78,570
3434,S,96.27,457
3435,B,104.87,363
3436,B,100.25,596
3437,S,90.21,980
3438,S,91.58,537
3439,S,106.72,286
3440,S,91.47,307
3441,B,94.97,112
3442,S,102.77,721
3443,S,94.00,149
3444,B,108.95,799
3445,S,102.15,174
3446,B,92.53,214
3447,B,100.29,851
3448,S,99.10,119
3449,S,108.87,106
3450,B,108.16,68
3451,B,91.08,36
3452,B,108.85,894
3453,S,107.35,498
3454,S,98.81,835
3455,B,103.15,620
3456,B,99.64,356
3457,S,102.90,551
3458,B,90.03,409
3459,B,98.33,833
3460,S,107.54,69
3461,S,104.53,116
3462,B,100.66,795
3463,S,93.72,504
3464,B,97.04,333
3465,S,97.39,69
3466,S,96.25,847
3467,S,109.05,715
3468,S,95.68,916
3469,S,93.29,456
3470,S,92.38,753
3471,B,95.45,529
3472,B,92.34,708
3473,S,109.14,198
3474,S,106.28,316
3475,S,107.15,120
3476,S,98.42,849
3477,S,99.44,376
3478,S,106.98,14
3479,B,98.28,293
3480,B,99.84,564
3481,S,109.94,75
3482,B,106.37,973
3483,B,100.48,281
3484,B,102.45,313
3485,S,98.92,549
3486,B,95.10,280
3487,S,93.02,727
3488,B,108.71,371
3489,S,101.85,689
3490,B,106.52,555
3491,B,90.56,448
3492,S,99.16,933
3493,S,109.91,824
3494,B,100.11,924
3495,B,97.28,869
3496,B,94.70,735
3497,B,104.54,66
3498,B,105.21,498
3499,B,92.69,260
3500,B,94.11,763
3501,S,94.79,503
3502,B,101.37,441
3503,S,109.80,937
3504,S,97.26,800
3505,S,104.21,835
3506,S,95.94,682
3507,B,104.93,925
3508,S,107.08,307
3509,B,102.17,96
3510,S,95.44,831
3511,S,109.61,321
3512,S,105.50,124
3513,S,102.48,869
3514,B,109.50,374
3515,B,101.47,101
3516,S,105.75,480
3517,S,101.24,198
3518,S,90.24,536
3519,S,101.94,168
3520,B,99.22,987
3521,B,93.16,130
3522,B,108.17,845
3523,S,93.02,531
3524,B,96.50,462
3525,B,98.43,924
3526,S,96.00,836
3527,S,106.89,802
3528,S,103.56,558
3529,S,97.91,152
3530,S,102.31,711
3531,S,103.19,205
3532,B,108.17,122
3533,S,95.25,516
3534,B,108.56,370
3535,S,92.36,997
3536,S,108.10,916
3537,S,90.84,857
3538,S,91.96,946
3539,B,104.56,672
3540,B,105.00,307
3541,B,95.59,426
3542,S,108.29,665
3543,B,99.57,299
3544,S,102.28,635
3545,B,102.42,12
3546,B,102.98,367
3547,S,103.22,968
3548,S,107.06,94
3549,B,94.75,560
3550,S,109.38,78
3551,S,100.32,833
3552,B,108.38,579
3553,S,101.41,204
3554,B,107.07,757
3555,B,96.53,669
3556,B,103.46,14
3557,B,106.53,707
3558,S,94.28,373
3559,B,94.15,364
3560,S,91.23,606
3561,S,92.51,869
3562,B,91.45,598
3563,B,100.44,153
3564,B,97.66,188
3565,S,93.34,781
3566,B,102.05,45
3567,S,108.24,626
3568,S,101.65,201
3569,B,109.92,988
3570,B,93.72,466
3571,B,104.18,149
3572,S,108.63,507
3573,B,103.39,575
3574,B,90.52,4
3575,B,102.51,339
3576,B,97.17,897
3577,B,108.07,216
3578,B,101.42,731
3579,B,95.16,922
3580,S,96.95,934
3581,S,94.85,972
3582,S,99.00,173
3583,B,106.63,336
3584,B,90.66,595
3585,B,105.57,631
3586,S,90.66,790
3587,S,99.29,663
3588,S,105.66,648
3589,S,100.46,362
3590,S,103.37,679
3591,B,102.72,750
3592,B,90.08,837
3593,S,98.90,757
3594,S,103.84,924
3595,B,97.19,584
3596,S,103.21,675
3597,S,91.37,358
3598,B,102.35,393
3599,B,107.22,28
3600,S,90.26,481
3601,S,104.61,97
3602,S,96.19,943
3603,S,90.46,601
3604,B,95.39,65
3605,S,103.79,4
3606,S,105.15,664
3607,B,94.49,821
3608,B,105.44,216
3609,B,101.34,726
3610,S,104.36,606
3611,B,91.78,154
3612,B,99.54,614
3613,B,105.89,147
3614,B,105.43,371
3615,S,99.48,401
3616,B,107.39,307
3617,S,101.29,436
3618,B,90.68,447
3619,B,102.61,186
3620,S,98.30,176
3621,B,101.49,866
3622,S,90.15,487
3623,B,101.46,535
3624,B,102.61,965
3625,S,105.59,349
3626,S,99.99,830
3627,S,107.77,50
3628,B,100.19,652
3629,S,107.94,918
3630,S,91.71,896
3631,B,97.07,976
3632,S,105.96,674
3633,B,108.94,586
3634,S,102.45,146
3635,B,96.48,954
3636,B,90.68,396
3637,S,99.90,443
3638,B,95.88,513
3639,S,103.11,368
3640,S,91.63,37
3641,S,100.10,23
3642,S,103.99,928
3643,S,107.86,548
3644,B,103.28,582
3645,S,90.19,214
3646,B,109.36,621
3647,S,107.46,920
3648,S,96.86,102
3649,B,100.75,310
3650,S,99.18,426
3651,B,98.48,601
3652,S,102.78,404
3653,B,97.63,246
3654,S,109.27,123
3655,B,102.27,373
3656,S,93.06,13
3657,B,99.52,941
3658,B,96.11,487
3659,S,105.54,154
3660,B,99.35,451
3661,S,98.80,988
3662,B,96.60,947
3663,S,104.50,646
3664,B,94.86,157
3665,S,102.17,435
3666,S,99.73,450
3667,S,91.32,52
3668,S,95.48,211
3669,B,103.22,84
3670,B,102.22,526
3671,B,92.01,566
3672,S,99.59,72
3673,S,108.15,377
3674,S,100.32,677
3675,S,103.35,607
3676,B,102.76,966
3677,B,90.45,624
3678,S,100.49,882
3679,S,104.74,807
3680,S,99.59,971
3681,S,92.48,898
3682,B,98.61,655
3683,S,96.52,860
3684,S,91.22,646
3685,B,103.44,650
3686,S,105.92,232
3687,S,109.66,955
3688,S,107.79,137
3689,B,105.79,74
3690,B,92.56,218
3691,B,102.23,463
3692,B,99.12,11
3693,S,102.72,599
3694,S,107.01,730
3695,S,102.72,476
3696,B,93.50,692
3697,S,97.24,163
3698,S,109.81,676
3699,S,90.04,20
3700,B,108.63,262
3701,S,91.84,36
3702,S,102.18,880
3703,S,104.56,611
3704,B,92.60,719
3705,S,102.98,827
3706,B,90.88,738
3707,S,99.13,711
3708,S,101.03,623
3709,B,93.13,414
3710,B,97.11,711
3711,B,96.24,310
3712,B,90.80,636
3713,B,95.14,673
3714,S,101.41,39
3715,B,98.99,311
3716,B,96.31,418
3717,B,96.26,243
3718,B,101.94,141
3719,S,92.15,114
3720,B,98.83,91
3721,S,100.04,632
3722,S,91.98,736
3723,B,97.42,848
3724,S,94.23,400
3725,S,108.24,368
3726,B,99.01,343
3727,B,106.00,836
3728,B,101.12,853
3729,S,97.11,277
3730,S,100.56,606
3731,S,101.09,744
3732,B,94.08,39
3733,S,102.33,150
3734,B,91.57,637
3735,S,95.63,499
3736,S,104.49,88
3737,S,102.44,377
3738,S,98.11,277
3739,B,91.85,298
3740,S,103.25,435
3741,B,105.00,74
3742,B,100.76,465
3743,S,98.27,576
3744,S,94.69,722
3745,B,104.91,426
3746,S,102.44,936
3747,S,100.54,93
3748,B,107.62,637
3749,B,102.54,234
3750,S,93.04,301
3751,S,109.85,507
3752,S,90.96,465
3753,B,102.74,51
3754,S,95.39,560
3755,S,107.76,410
3756,S,93.94,661
3757,B,94.77,157
3758,B,102.93,875
3759,S,101.45,760
3760,B,94.08,387
3761,B,90.08,110
3762,S,102.83,7
3763,S,109.96,369
3764,B,92.50,94
3765,B,95.90,186
3766,S,96.61,397
3767,S,92.92,203
3768,B,106.38,67
3769,S,94.60,549
3770,S,99.31,476
3771,S,105.85,118
3772,B,97.24,338
3773,B,100.31,176
3774,S,106.04,966
3775,B,105.62,775
3776,B,100.42,264
3777,B,102.11,549
3778,B,103.94,970
3779,S,94.82,533
3780,S,92.13,518
3781,B,104.69,388
3782,B,90.44,907
3783,S,99.95,22
3784,B,93.49,774
3785,B,90.58,561
3786,S,101.83,291
3787,S,96.49,511
3788,B,97.54,430
3789,S,106.76,642
3790,B,102.99,214
3791,S,108.57,107
3792,B,97.90,367
3793,B,94.38,131
3794,S,108.18,581
3795,S,107.56,33
3796,B,101.97,236
3797,B,97.64,978
3798,S,107.19,152
3799,B,104.18,161
3800,B,90.98,124
3801,S,103.74,145
3802,B,94.92,313
3803,S,100.17,8
3804,B,95.92,470
3805,B,97.16,80
3806,B,103.84,677
3807,S,101.26,201
3808,B,90.35,132
3809,S,107.39,582
3810,S,106.90,7
3811,S,109.00,164
3812,S,102.17,669
3813,B,91.62,185
3814,B,91.18,589
3815,S,91.35,752
3816,S,93.09,30
3817,S,94.12,503
3818,S,96.87,149
3819,B,95.56,181
3820,S,90.09,32
3821,B,106.74,796
3822,B,93.50,23
3823,S,97.49,825
3824,S,94.93,531
3825,S,91.64,185
3826,B,94.83,400
3827,S,91.36,410
3828,B,91.73,31
3829,S,103.34,614
3830,S,100.79,723
3831,B,102.91,119
3832,S,99.09,980
3833,S,97.41,587
3834,S,107.63,737
3835,S,107.79,200
3836,S,98.32,517
3837,B,102.83,35
3838,B,101.93,274
3839,B,93.83,119
3840,B,102.19,906
3841,S,93.33,702
3842,B,94.04,4
3843,S,109.02,6
3844,B,108.33,697
3845,B,90.19,985
3846,S,108.82,140
3847,S,108.66,273
3848,B,98.43,401
3849,B,107.07,667
3850,S,107.63,144
3851,S,105.86,67
3852,B,99.05,586
3853,B,102.98,673
3854,B,97.97,775
3855,B,90.17,264
3856,S,99.72,867
3857,S,106.34,302
3858,S,99.81,289
3859,B,101.13,797
3860,S,91.46,4
3861,B,99.14,910
3862,S,90.02,141
3863,B,109.71,266
3864,B,102.71,43
3865,B,91.09,25
3866,B,94.00,133
3867,B,106.60,115
3868,B,92.08,179
3869,B,102.17,538
3870,S,100.38,506
3871,B,101.46,50
3872,B,96.79,430
3873,B,103.61,976
3874,B,107.89,808
3875,B,95.86,976
3876,B,98.77,178
3877,S,109.23,54
3878,B,98.92,649
3879,S,108.08,414
3880,S,98.85,660
3881,S,93.00,163
3882,B,93.32,177
3883,S,97.01,920
3884,B,103.38,174
3885,B,100.34,854
3886,B,91.70,156
3887,S,95.29,124
3888,B,93.03,735
3889,S,91.86,742
3890,B,107.26,465
3891,S,100.98,772
3892,B,108.14,214
3893,B,101.54,2
3894,B,102.81,505
3895,S,107.73,528
3896,S,101.97,531
3897,S,94.72,188
3898,S,93.00,528
3899,S,90.98,519
3900,S,99.66,163
3901,S,91.53,760
3902,S,101.28,905
3903,S,105.77,401
